Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,COMMODITY,"DEFINITIONS, COVERAGE, REMARKS",subclass,subclass code,class,class code,type,lifespan
131,Malaysia,122,Sweet potatoes,5510,Production,2017,2017,tonnes,41245.0,,"SWEET POTATOES
Ipomoea batatas","A seasonal crop grown in tropical and subtropical regions. Used mainly
for human food. Trade data cover fresh and dried tubers, whether or
not sliced or in the form or pellets.",,,"Roots and Tubers, Total",1720.0,Annual,
131,Malaysia,122,Sweet potatoes,5510,Production,2018,2018,tonnes,38664.0,Im,"SWEET POTATOES
Ipomoea batatas","A seasonal crop grown in tropical and subtropical regions. Used mainly
for human food. Trade data cover fresh and dried tubers, whether or
not sliced or in the form or pellets.",,,"Roots and Tubers, Total",1720.0,Annual,
131,Malaysia,826,"Tobacco, unmanufactured",5312,Area harvested,2012,2012,ha,2526.0,,"TOBACCO LEAVES
Nicotiana tabacum","Unmanufactured dry tobacco, including refuse that is not stemmed or
stripped, or is partly or wholly stemmed or stripped.",,,tobacco,,Annual,
131,Malaysia,826,"Tobacco, unmanufactured",5312,Area harvested,2013,2013,ha,538.0,,"TOBACCO LEAVES
Nicotiana tabacum","Unmanufactured dry tobacco, including refuse that is not stemmed or
stripped, or is partly or wholly stemmed or stripped.",,,tobacco,,Annual,
131,Malaysia,826,"Tobacco, unmanufactured",5312,Area harvested,2014,2014,ha,2292.0,Im,"TOBACCO LEAVES
Nicotiana tabacum","Unmanufactured dry tobacco, including refuse that is not stemmed or
stripped, or is partly or wholly stemmed or stripped.",,,tobacco,,Annual,
131,Malaysia,826,"Tobacco, unmanufactured",5312,Area harvested,2015,2015,ha,2791.0,Im,"TOBACCO LEAVES
Nicotiana tabacum","Unmanufactured dry tobacco, including refuse that is not stemmed or
stripped, or is partly or wholly stemmed or stripped.",,,tobacco,,Annual,
131,Malaysia,826,"Tobacco, unmanufactured",5312,Area harvested,2016,2016,ha,2864.0,Im,"TOBACCO LEAVES
Nicotiana tabacum","Unmanufactured dry tobacco, including refuse that is not stemmed or
stripped, or is partly or wholly stemmed or stripped.",,,tobacco,,Annual,
131,Malaysia,826,"Tobacco, unmanufactured",5312,Area harvested,2017,2017,ha,2659.0,Im,"TOBACCO LEAVES
Nicotiana tabacum","Unmanufactured dry tobacco, including refuse that is not stemmed or
stripped, or is partly or wholly stemmed or stripped.",,,tobacco,,Annual,
131,Malaysia,826,"Tobacco, unmanufactured",5312,Area harvested,2018,2018,ha,2779.0,Im,"TOBACCO LEAVES
Nicotiana tabacum","Unmanufactured dry tobacco, including refuse that is not stemmed or
stripped, or is partly or wholly stemmed or stripped.",,,tobacco,,Annual,
131,Malaysia,826,"Tobacco, unmanufactured",5510,Production,2012,2012,tonnes,1972.0,,"TOBACCO LEAVES
Nicotiana tabacum","Unmanufactured dry tobacco, including refuse that is not stemmed or
stripped, or is partly or wholly stemmed or stripped.",,,tobacco,,Annual,
131,Malaysia,826,"Tobacco, unmanufactured",5510,Production,2013,2013,tonnes,419.0,Im,"TOBACCO LEAVES
Nicotiana tabacum","Unmanufactured dry tobacco, including refuse that is not stemmed or
stripped, or is partly or wholly stemmed or stripped.",,,tobacco,,Annual,
131,Malaysia,826,"Tobacco, unmanufactured",5510,Production,2014,2014,tonnes,1769.0,Im,"TOBACCO LEAVES
Nicotiana tabacum","Unmanufactured dry tobacco, including refuse that is not stemmed or
stripped, or is partly or wholly stemmed or stripped.",,,tobacco,,Annual,
131,Malaysia,826,"Tobacco, unmanufactured",5510,Production,2015,2015,tonnes,2139.0,Im,"TOBACCO LEAVES
Nicotiana tabacum","Unmanufactured dry tobacco, including refuse that is not stemmed or
stripped, or is partly or wholly stemmed or stripped.",,,tobacco,,Annual,
131,Malaysia,826,"Tobacco, unmanufactured",5510,Production,2016,2016,tonnes,2195.0,Im,"TOBACCO LEAVES
Nicotiana tabacum","Unmanufactured dry tobacco, including refuse that is not stemmed or
stripped, or is partly or wholly stemmed or stripped.",,,tobacco,,Annual,
131,Malaysia,826,"Tobacco, unmanufactured",5510,Production,2017,2017,tonnes,2034.0,Im,"TOBACCO LEAVES
Nicotiana tabacum","Unmanufactured dry tobacco, including refuse that is not stemmed or
stripped, or is partly or wholly stemmed or stripped.",,,tobacco,,Annual,
131,Malaysia,826,"Tobacco, unmanufactured",5510,Production,2018,2018,tonnes,2123.0,Im,"TOBACCO LEAVES
Nicotiana tabacum","Unmanufactured dry tobacco, including refuse that is not stemmed or
stripped, or is partly or wholly stemmed or stripped.",,,tobacco,,Annual,
131,Malaysia,388,Tomatoes,5312,Area harvested,2012,2012,ha,1978.0,,"TOMATOES, FRESH
Lycopersicon esculentum",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,388,Tomatoes,5312,Area harvested,2013,2013,ha,2831.0,,"TOMATOES, FRESH
Lycopersicon esculentum",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,388,Tomatoes,5312,Area harvested,2014,2014,ha,1948.0,,"TOMATOES, FRESH
Lycopersicon esculentum",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,388,Tomatoes,5312,Area harvested,2015,2015,ha,1984.0,,"TOMATOES, FRESH
Lycopersicon esculentum",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,388,Tomatoes,5312,Area harvested,2016,2016,ha,2794.0,,"TOMATOES, FRESH
Lycopersicon esculentum",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,388,Tomatoes,5312,Area harvested,2017,2017,ha,1941.0,,"TOMATOES, FRESH
Lycopersicon esculentum",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,388,Tomatoes,5312,Area harvested,2018,2018,ha,1897.0,Im,"TOMATOES, FRESH
Lycopersicon esculentum",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,388,Tomatoes,5510,Production,2012,2012,tonnes,129572.0,,"TOMATOES, FRESH
Lycopersicon esculentum",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,388,Tomatoes,5510,Production,2013,2013,tonnes,190977.0,,"TOMATOES, FRESH
Lycopersicon esculentum",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,388,Tomatoes,5510,Production,2014,2014,tonnes,162384.0,,"TOMATOES, FRESH
Lycopersicon esculentum",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,388,Tomatoes,5510,Production,2015,2015,tonnes,165177.0,,"TOMATOES, FRESH
Lycopersicon esculentum",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,388,Tomatoes,5510,Production,2016,2016,tonnes,242946.0,,"TOMATOES, FRESH
Lycopersicon esculentum",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,388,Tomatoes,5510,Production,2017,2017,tonnes,188185.0,,"TOMATOES, FRESH
Lycopersicon esculentum",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,388,Tomatoes,5510,Production,2018,2018,tonnes,109303.0,Im,"TOMATOES, FRESH
Lycopersicon esculentum",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,567,Watermelons,5312,Area harvested,2012,2012,ha,11949.0,,"WATERMELONS
Citrullus vulgaris",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,567,Watermelons,5312,Area harvested,2013,2013,ha,11032.0,,"WATERMELONS
Citrullus vulgaris",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,567,Watermelons,5312,Area harvested,2014,2014,ha,10842.0,,"WATERMELONS
Citrullus vulgaris",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,567,Watermelons,5312,Area harvested,2015,2015,ha,10024.0,,"WATERMELONS
Citrullus vulgaris",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,567,Watermelons,5312,Area harvested,2016,2016,ha,11058.0,,"WATERMELONS
Citrullus vulgaris",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,567,Watermelons,5312,Area harvested,2017,2017,ha,9595.0,,"WATERMELONS
Citrullus vulgaris",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,567,Watermelons,5312,Area harvested,2018,2018,ha,10797.0,Im,"WATERMELONS
Citrullus vulgaris",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,567,Watermelons,5510,Production,2012,2012,tonnes,225681.0,,"WATERMELONS
Citrullus vulgaris",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,567,Watermelons,5510,Production,2013,2013,tonnes,209599.0,,"WATERMELONS
Citrullus vulgaris",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,567,Watermelons,5510,Production,2014,2014,tonnes,176379.0,,"WATERMELONS
Citrullus vulgaris",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,567,Watermelons,5510,Production,2015,2015,tonnes,178928.0,,"WATERMELONS
Citrullus vulgaris",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,567,Watermelons,5510,Production,2016,2016,tonnes,192910.0,,"WATERMELONS
Citrullus vulgaris",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,567,Watermelons,5510,Production,2017,2017,tonnes,172275.0,,"WATERMELONS
Citrullus vulgaris",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,567,Watermelons,5510,Production,2018,2018,tonnes,185290.0,Im,"WATERMELONS
Citrullus vulgaris",,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,1817,Cereals (Rice Milled Eqv),5312,Area harvested,2012,2012,ha,693867.0,A,Cereals (Rice Milled Eqv),,,,"Cereals, Total",1717.0,Annual,
131,Malaysia,1817,Cereals (Rice Milled Eqv),5312,Area harvested,2013,2013,ha,681399.0,A,Cereals (Rice Milled Eqv),,,,"Cereals, Total",1717.0,Annual,
131,Malaysia,1817,Cereals (Rice Milled Eqv),5312,Area harvested,2014,2014,ha,624286.0,A,Cereals (Rice Milled Eqv),,,,"Cereals, Total",1717.0,Annual,
131,Malaysia,1817,Cereals (Rice Milled Eqv),5312,Area harvested,2015,2015,ha,691589.0,A,Cereals (Rice Milled Eqv),,,,"Cereals, Total",1717.0,Annual,
131,Malaysia,1817,Cereals (Rice Milled Eqv),5312,Area harvested,2016,2016,ha,698812.0,A,Cereals (Rice Milled Eqv),,,,"Cereals, Total",1717.0,Annual,
131,Malaysia,1817,Cereals (Rice Milled Eqv),5312,Area harvested,2017,2017,ha,699745.0,A,Cereals (Rice Milled Eqv),,,,"Cereals, Total",1717.0,Annual,
131,Malaysia,1817,Cereals (Rice Milled Eqv),5312,Area harvested,2018,2018,ha,677163.0,A,Cereals (Rice Milled Eqv),,,,"Cereals, Total",1717.0,Annual,
131,Malaysia,1817,Cereals (Rice Milled Eqv),5510,Production,2012,2012,tonnes,1817389.0,A,Cereals (Rice Milled Eqv),,,,"Cereals, Total",1717.0,Annual,
131,Malaysia,1817,Cereals (Rice Milled Eqv),5510,Production,2013,2013,tonnes,1823136.0,A,Cereals (Rice Milled Eqv),,,,"Cereals, Total",1717.0,Annual,
131,Malaysia,1817,Cereals (Rice Milled Eqv),5510,Production,2014,2014,tonnes,1283020.0,A,Cereals (Rice Milled Eqv),,,,"Cereals, Total",1717.0,Annual,
131,Malaysia,1817,Cereals (Rice Milled Eqv),5510,Production,2015,2015,tonnes,1890976.0,A,Cereals (Rice Milled Eqv),,,,"Cereals, Total",1717.0,Annual,
131,Malaysia,1817,Cereals (Rice Milled Eqv),5510,Production,2016,2016,tonnes,1892184.0,A,Cereals (Rice Milled Eqv),,,,"Cereals, Total",1717.0,Annual,
131,Malaysia,1817,Cereals (Rice Milled Eqv),5510,Production,2017,2017,tonnes,2008124.0,A,Cereals (Rice Milled Eqv),,,,"Cereals, Total",1717.0,Annual,
131,Malaysia,1817,Cereals (Rice Milled Eqv),5510,Production,2018,2018,tonnes,1889926.0,A,Cereals (Rice Milled Eqv),,,,"Cereals, Total",1717.0,Annual,
